instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
13722,30-07-2012,3,1,7,22,0,1,1,2,0.7,0.6667,0.74,0.2239,47,183,230
13723,30-07-2012,3,1,7,23,0,1,1,1,0.7,0.6667,0.74,0.194,34,116,150
13724,31-07-2012,3,1,7,0,0,2,1,1,0.68,0.6364,0.79,0.1343,11,27,38
13725,31-07-2012,3,1,7,1,0,2,1,1,0.66,0.6061,0.83,0.1343,3,18,21
13726,31-07-2012,3,1,7,2,0,2,1,1,0.66,0.6061,0.83,0.1343,0,8,8
13727,31-07-2012,3,1,7,3,0,2,1,1,0.66,0.6061,0.83,0.0896,1,5,6
13728,31-07-2012,3,1,7,4,0,2,1,1,0.66,0.6061,0.83,0.0896,0,6,6
13729,31-07-2012,3,1,7,5,0,2,1,1,0.66,0.6061,0.83,0.1642,5,40,45
13730,31-07-2012,3,1,7,6,0,2,1,1,0.64,0.5758,0.89,0.1642,2,192,194
13731,31-07-2012,3,1,7,7,0,2,1,1,0.68,0.6364,0.83,0.2239,21,492,513
13732,31-07-2012,3,1,7,8,0,2,1,1,0.7,0.6667,0.79,0.1343,30,730,760
13733,31-07-2012,3,1,7,9,0,2,1,1,0.72,0.6818,0.7,0.1045,31,302,333
13734,31-07-2012,3,1,7,10,0,2,1,1,0.72,0.6818,0.66,0,73,154,227
13735,31-07-2012,3,1,7,11,0,2,1,1,0.76,0.7121,0.58,0,54,170,224
13736,31-07-2012,3,1,7,12,0,2,1,1,0.8,0.7273,0.46,0,50,198,248
13737,31-07-2012,3,1,7,13,0,2,1,1,0.8,0.7576,0.55,0.2836,69,219,288
13738,31-07-2012,3,1,7,14,0,2,1,1,0.8,0.7576,0.55,0.2836,72,188,260
13739,31-07-2012,3,1,7,15,0,2,1,1,0.76,0.7121,0.62,0.1343,29,115,144
13740,31-07-2012,3,1,7,16,0,2,1,1,0.76,0.7121,0.58,0.2239,66,336,402
13741,31-07-2012,3,1,7,17,0,2,1,1,0.78,0.7121,0.52,0.2239,94,726,820
13742,31-07-2012,3,1,7,18,0,2,1,1,0.76,0.697,0.55,0.2836,99,758,857
13743,31-07-2012,3,1,7,19,0,2,1,3,0.74,0.6818,0.62,0.3582,90,524,614
13744,31-07-2012,3,1,7,20,0,2,1,3,0.7,0.6515,0.7,0.194,55,397,452
13745,31-07-2012,3,1,7,21,0,2,1,1,0.68,0.6364,0.79,0.194,60,292,352
13746,31-07-2012,3,1,7,22,0,2,1,1,0.68,0.6364,0.74,0.2537,33,224,257
13747,31-07-2012,3,1,7,23,0,2,1,2,0.66,0.6061,0.83,0.1642,20,127,147
13748,01-08-2012,3,1,8,0,0,3,1,1,0.68,0.6364,0.79,0.1642,3,44,47
13749,01-08-2012,3,1,8,1,0,3,1,1,0.66,0.6061,0.83,0.0896,5,28,33
13750,01-08-2012,3,1,8,2,0,3,1,1,0.64,0.5758,0.83,0.1045,0,13,13
13751,01-08-2012,3,1,8,3,0,3,1,1,0.64,0.5758,0.83,0.1045,0,7,7
13752,01-08-2012,3,1,8,4,0,3,1,2,0.64,0.5909,0.78,0.1343,1,3,4
13753,01-08-2012,3,1,8,5,0,3,1,2,0.64,0.5909,0.78,0.1343,3,46,49
13754,01-08-2012,3,1,8,6,0,3,1,1,0.64,0.5909,0.78,0.1343,6,179,185
13755,01-08-2012,3,1,8,7,0,3,1,2,0.64,0.5758,0.83,0.1343,19,468,487
13756,01-08-2012,3,1,8,8,0,3,1,2,0.66,0.6061,0.78,0.194,32,649,681
13757,01-08-2012,3,1,8,9,0,3,1,2,0.68,0.6364,0.74,0.0896,34,316,350
13758,01-08-2012,3,1,8,10,0,3,1,1,0.72,0.6818,0.66,0.0896,61,175,236
13759,01-08-2012,3,1,8,11,0,3,1,1,0.76,0.7121,0.58,0.0896,54,180,234
13760,01-08-2012,3,1,8,12,0,3,1,1,0.8,0.7424,0.49,0.1045,75,209,284
13761,01-08-2012,3,1,8,13,0,3,1,1,0.8,0.7424,0.52,0.1642,59,221,280
13762,01-08-2012,3,1,8,14,0,3,1,1,0.82,0.7576,0.46,0.1642,88,175,263
13763,01-08-2012,3,1,8,15,0,3,1,1,0.82,0.7576,0.46,0.1642,89,206,295
13764,01-08-2012,3,1,8,16,0,3,1,1,0.8,0.7576,0.55,0.2836,93,386,479
13765,01-08-2012,3,1,8,17,0,3,1,1,0.8,0.7424,0.49,0.1642,103,734,837
13766,01-08-2012,3,1,8,18,0,3,1,3,0.76,0.7121,0.62,0.2239,105,786,891
13767,01-08-2012,3,1,8,19,0,3,1,1,0.74,0.697,0.66,0.2537,88,564,652
13768,01-08-2012,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.1642,65,448,513
13769,01-08-2012,3,1,8,21,0,3,1,1,0.72,0.6818,0.7,0.1343,36,284,320
13770,01-08-2012,3,1,8,22,0,3,1,1,0.72,0.6818,0.7,0.1045,37,251,288
13771,01-08-2012,3,1,8,23,0,3,1,1,0.7,0.6667,0.74,0,18,134,152
13772,02-08-2012,3,1,8,0,0,4,1,1,0.7,0.6667,0.74,0,8,55,63
13773,02-08-2012,3,1,8,1,0,4,1,1,0.68,0.6364,0.79,0.1045,6,36,42
13774,02-08-2012,3,1,8,2,0,4,1,1,0.66,0.6061,0.83,0.0896,3,8,11
13775,02-08-2012,3,1,8,3,0,4,1,1,0.66,0.6061,0.83,0,0,6,6
13776,02-08-2012,3,1,8,4,0,4,1,1,0.66,0.6061,0.83,0,0,9,9
13777,02-08-2012,3,1,8,5,0,4,1,1,0.66,0.5909,0.89,0.1343,4,37,41
13778,02-08-2012,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0,6,177,183
13779,02-08-2012,3,1,8,7,0,4,1,1,0.7,0.6667,0.79,0,21,452,473
13780,02-08-2012,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,21,718,739
13781,02-08-2012,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1045,31,312,343
13782,02-08-2012,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0,51,130,181
13783,02-08-2012,3,1,8,11,0,4,1,1,0.82,0.7727,0.52,0.1045,59,167,226
13784,02-08-2012,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1343,56,230,286
13785,02-08-2012,3,1,8,13,0,4,1,1,0.86,0.7879,0.44,0.2239,98,212,310
13786,02-08-2012,3,1,8,14,0,4,1,1,0.86,0.7879,0.41,0.1343,54,171,225
13787,02-08-2012,3,1,8,15,0,4,1,1,0.78,0.7424,0.62,0.4627,68,202,270
13788,02-08-2012,3,1,8,16,0,4,1,1,0.82,0.7576,0.46,0.194,71,335,406
13789,02-08-2012,3,1,8,17,0,4,1,1,0.82,0.7727,0.52,0.2537,90,775,865
13790,02-08-2012,3,1,8,18,0,4,1,1,0.8,0.7727,0.59,0.2239,86,681,767
13791,02-08-2012,3,1,8,19,0,4,1,1,0.8,0.7879,0.63,0.1642,98,509,607
13792,02-08-2012,3,1,8,20,0,4,1,1,0.78,0.7576,0.66,0,51,376,427
13793,02-08-2012,3,1,8,21,0,4,1,1,0.76,0.7273,0.66,0.2239,41,301,342
13794,02-08-2012,3,1,8,22,0,4,1,1,0.74,0.697,0.7,0.194,35,227,262
13795,02-08-2012,3,1,8,23,0,4,1,1,0.72,0.6818,0.7,0.2537,25,152,177
13796,03-08-2012,3,1,8,0,0,5,1,1,0.72,0.6818,0.7,0.194,15,56,71
13797,03-08-2012,3,1,8,1,0,5,1,1,0.7,0.6667,0.74,0.194,11,32,43
13798,03-08-2012,3,1,8,2,0,5,1,1,0.68,0.6364,0.79,0.2239,0,14,14
13799,03-08-2012,3,1,8,3,0,5,1,1,0.68,0.6364,0.79,0.2239,1,5,6
13800,03-08-2012,3,1,8,4,0,5,1,1,0.66,0.6061,0.83,0.2537,1,11,12
13801,03-08-2012,3,1,8,5,0,5,1,1,0.66,0.6061,0.83,0.1642,2,35,37
13802,03-08-2012,3,1,8,6,0,5,1,1,0.66,0.6061,0.83,0.2239,5,158,163
13803,03-08-2012,3,1,8,7,0,5,1,1,0.7,0.6667,0.74,0.1045,25,396,421
13804,03-08-2012,3,1,8,8,0,5,1,1,0.72,0.6818,0.7,0.1343,32,636,668
13805,03-08-2012,3,1,8,9,0,5,1,2,0.74,0.697,0.66,0.1045,69,327,396
13806,03-08-2012,3,1,8,10,0,5,1,2,0.8,0.7424,0.52,0.194,82,167,249
13807,03-08-2012,3,1,8,11,0,5,1,2,0.84,0.7879,0.49,0.2836,77,186,263
13808,03-08-2012,3,1,8,12,0,5,1,2,0.86,0.8182,0.5,0.2985,95,243,338
13809,03-08-2012,3,1,8,13,0,5,1,2,0.86,0.803,0.47,0.2836,98,247,345
13810,03-08-2012,3,1,8,14,0,5,1,2,0.86,0.7879,0.44,0.2537,102,229,331
13811,03-08-2012,3,1,8,15,0,5,1,1,0.88,0.8182,0.42,0.2537,112,268,380
13812,03-08-2012,3,1,8,16,0,5,1,2,0.86,0.7879,0.41,0.2239,112,380,492
13813,03-08-2012,3,1,8,17,0,5,1,2,0.84,0.803,0.53,0.2836,95,646,741
13814,03-08-2012,3,1,8,18,0,5,1,2,0.82,0.803,0.59,0.2537,98,573,671
13815,03-08-2012,3,1,8,19,0,5,1,2,0.8,0.7879,0.63,0.2239,81,388,469
13816,03-08-2012,3,1,8,20,0,5,1,2,0.78,0.7576,0.66,0.2239,89,300,389
13817,03-08-2012,3,1,8,21,0,5,1,2,0.76,0.7273,0.66,0.194,54,224,278
13818,03-08-2012,3,1,8,22,0,5,1,1,0.76,0.7273,0.7,0.2537,46,156,202
13819,03-08-2012,3,1,8,23,0,5,1,1,0.74,0.7121,0.79,0.1343,26,170,196
13820,04-08-2012,3,1,8,0,0,6,0,1,0.74,0.7121,0.79,0.1642,24,137,161
13821,04-08-2012,3,1,8,1,0,6,0,1,0.72,0.7121,0.84,0.194,23,99,122
13822,04-08-2012,3,1,8,2,0,6,0,1,0.72,0.7121,0.84,0.1343,20,64,84
13823,04-08-2012,3,1,8,3,0,6,0,1,0.72,0.7121,0.84,0.1343,11,19,30
13824,04-08-2012,3,1,8,4,0,6,0,1,0.72,0.697,0.79,0.194,2,11,13
13825,04-08-2012,3,1,8,5,0,6,0,1,0.7,0.6667,0.84,0.2239,1,16,17
13826,04-08-2012,3,1,8,6,0,6,0,1,0.7,0.6667,0.84,0.2239,12,37,49
13827,04-08-2012,3,1,8,7,0,6,0,1,0.72,0.697,0.77,0.1642,18,49,67
13828,04-08-2012,3,1,8,8,0,6,0,1,0.74,0.7273,0.72,0.194,49,132,181
13829,04-08-2012,3,1,8,9,0,6,0,1,0.78,0.7576,0.65,0.2239,61,217,278
13830,04-08-2012,3,1,8,10,0,6,0,1,0.82,0.7727,0.57,0.194,108,288,396
13831,04-08-2012,3,1,8,11,0,6,0,1,0.86,0.803,0.47,0.2537,155,315,470
13832,04-08-2012,3,1,8,12,0,6,0,1,0.86,0.7879,0.4,0.3582,222,325,547
13833,04-08-2012,3,1,8,13,0,6,0,1,0.88,0.8182,0.42,0.2985,195,332,527
13834,04-08-2012,3,1,8,14,0,6,0,1,0.88,0.803,0.4,0.3881,183,289,472
13835,04-08-2012,3,1,8,15,0,6,0,1,0.88,0.8182,0.42,0.4179,205,284,489
13836,04-08-2012,3,1,8,16,0,6,0,1,0.9,0.8182,0.39,0.2985,197,253,450
13837,04-08-2012,3,1,8,17,0,6,0,1,0.88,0.7879,0.37,0.2985,179,313,492
13838,04-08-2012,3,1,8,18,0,6,0,1,0.86,0.7879,0.41,0.3284,169,321,490
13839,04-08-2012,3,1,8,19,0,6,0,1,0.82,0.7727,0.52,0.3582,133,264,397
13840,04-08-2012,3,1,8,20,0,6,0,1,0.82,0.7727,0.52,0.2985,117,195,312
13841,04-08-2012,3,1,8,21,0,6,0,1,0.8,0.7727,0.59,0.2537,96,193,289
13842,04-08-2012,3,1,8,22,0,6,0,1,0.76,0.7273,0.66,0.2836,104,165,269
13843,04-08-2012,3,1,8,23,0,6,0,1,0.76,0.7273,0.66,0.2985,61,161,222
13844,05-08-2012,3,1,8,0,0,0,0,1,0.74,0.697,0.7,0.2836,32,121,153
13845,05-08-2012,3,1,8,1,0,0,0,1,0.74,0.697,0.7,0.2537,8,79,87
13846,05-08-2012,3,1,8,2,0,0,0,1,0.74,0.697,0.7,0.2985,5,68,73
13847,05-08-2012,3,1,8,3,0,0,0,1,0.72,0.697,0.74,0.2537,9,32,41
13848,05-08-2012,3,1,8,4,0,0,0,1,0.72,0.697,0.74,0.2537,3,11,14
13849,05-08-2012,3,1,8,5,0,0,0,1,0.72,0.697,0.74,0.2537,1,18,19
13850,05-08-2012,3,1,8,6,0,0,0,1,0.72,0.697,0.79,0.2537,7,12,19
13851,05-08-2012,3,1,8,7,0,0,0,1,0.74,0.7121,0.74,0.2985,18,50,68
13852,05-08-2012,3,1,8,8,0,0,0,1,0.76,0.7273,0.66,0.3284,27,81,108
13853,05-08-2012,3,1,8,9,0,0,0,1,0.8,0.7727,0.59,0.3582,61,168,229
13854,05-08-2012,3,1,8,10,0,0,0,1,0.8,0.7727,0.59,0.4179,111,253,364
13855,05-08-2012,3,1,8,11,0,0,0,1,0.82,0.7879,0.56,0.4179,155,282,437
13856,05-08-2012,3,1,8,12,0,0,0,1,0.86,0.803,0.47,0.5224,161,330,491
13857,05-08-2012,3,1,8,13,0,0,0,1,0.88,0.8182,0.44,0.4627,208,315,523
13858,05-08-2012,3,1,8,14,0,0,0,1,0.9,0.8485,0.42,0.4627,161,365,526
13859,05-08-2012,3,1,8,15,0,0,0,1,0.9,0.8182,0.37,0.5224,164,286,450
13860,05-08-2012,3,1,8,16,0,0,0,1,0.82,0.7576,0.46,0.2537,143,278,421
13861,05-08-2012,3,1,8,17,0,0,0,1,0.82,0.7576,0.46,0.2537,122,260,382
13862,05-08-2012,3,1,8,18,0,0,0,3,0.7,0.6667,0.74,0.1343,75,154,229
13863,05-08-2012,3,1,8,19,0,0,0,1,0.7,0.6667,0.84,0.2239,46,139,185
13864,05-08-2012,3,1,8,20,0,0,0,1,0.7,0.6667,0.84,0.1045,53,140,193
13865,05-08-2012,3,1,8,21,0,0,0,1,0.72,0.697,0.79,0.1045,51,157,208
13866,05-08-2012,3,1,8,22,0,0,0,1,0.72,0.697,0.79,0.0896,57,100,157
13867,05-08-2012,3,1,8,23,0,0,0,2,0.72,0.697,0.79,0.1642,29,58,87
13868,06-08-2012,3,1,8,0,0,1,1,2,0.72,0.697,0.79,0,9,24,33
13869,06-08-2012,3,1,8,1,0,1,1,1,0.72,0.697,0.79,0.0896,1,10,11
13870,06-08-2012,3,1,8,2,0,1,1,2,0.72,0.697,0.79,0.1343,0,5,5
13871,06-08-2012,3,1,8,3,0,1,1,3,0.72,0.697,0.79,0.0896,0,5,5
13872,06-08-2012,3,1,8,4,0,1,1,2,0.72,0.697,0.74,0.1343,3,8,11
13873,06-08-2012,3,1,8,5,0,1,1,1,0.7,0.6667,0.79,0.194,2,23,25
13874,06-08-2012,3,1,8,6,0,1,1,2,0.7,0.6667,0.79,0.2239,4,137,141
13875,06-08-2012,3,1,8,7,0,1,1,3,0.72,0.6818,0.7,0.194,14,393,407
13876,06-08-2012,3,1,8,8,0,1,1,2,0.7,0.6667,0.79,0,27,578,605
13877,06-08-2012,3,1,8,9,0,1,1,3,0.7,0.6667,0.79,0.1642,28,248,276
13878,06-08-2012,3,1,8,10,0,1,1,1,0.74,0.697,0.7,0.2239,54,159,213
13879,06-08-2012,3,1,8,11,0,1,1,1,0.76,0.7273,0.66,0.1343,108,152,260
13880,06-08-2012,3,1,8,12,0,1,1,2,0.78,0.7273,0.55,0.0896,72,213,285
13881,06-08-2012,3,1,8,13,0,1,1,1,0.8,0.7424,0.49,0.2239,85,204,289
13882,06-08-2012,3,1,8,14,0,1,1,1,0.82,0.7576,0.46,0,99,188,287
13883,06-08-2012,3,1,8,15,0,1,1,1,0.82,0.7576,0.46,0.1343,91,183,274
13884,06-08-2012,3,1,8,16,0,1,1,1,0.84,0.7576,0.41,0.1045,88,363,451
13885,06-08-2012,3,1,8,17,0,1,1,1,0.82,0.7424,0.41,0,112,746,858
13886,06-08-2012,3,1,8,18,0,1,1,1,0.82,0.7424,0.41,0.1343,100,743,843
13887,06-08-2012,3,1,8,19,0,1,1,1,0.78,0.7424,0.59,0.194,109,531,640
13888,06-08-2012,3,1,8,20,0,1,1,1,0.76,0.7273,0.66,0.1642,89,368,457
13889,06-08-2012,3,1,8,21,0,1,1,1,0.74,0.697,0.7,0.194,72,245,317
13890,06-08-2012,3,1,8,22,0,1,1,1,0.74,0.697,0.7,0.0896,50,157,207
13891,06-08-2012,3,1,8,23,0,1,1,1,0.72,0.697,0.74,0.194,16,97,113
13892,07-08-2012,3,1,8,0,0,2,1,1,0.7,0.6667,0.84,0.194,15,32,47
13893,07-08-2012,3,1,8,1,0,2,1,1,0.7,0.6667,0.84,0.1343,2,16,18
13894,07-08-2012,3,1,8,2,0,2,1,1,0.7,0.6667,0.84,0.1343,6,7,13
13895,07-08-2012,3,1,8,3,0,2,1,1,0.7,0.6667,0.84,0,0,6,6
13896,07-08-2012,3,1,8,4,0,2,1,1,0.68,0.6364,0.83,0.1343,2,7,9
13897,07-08-2012,3,1,8,5,0,2,1,1,0.7,0.6667,0.79,0.1045,3,33,36
13898,07-08-2012,3,1,8,6,0,2,1,2,0.7,0.6667,0.79,0.194,3,176,179
13899,07-08-2012,3,1,8,7,0,2,1,2,0.7,0.6667,0.74,0.1343,21,481,502
13900,07-08-2012,3,1,8,8,0,2,1,2,0.7,0.6515,0.7,0.1642,41,664,705
13901,07-08-2012,3,1,8,9,0,2,1,2,0.7,0.6667,0.74,0.1343,44,283,327
13902,07-08-2012,3,1,8,10,0,2,1,2,0.74,0.697,0.7,0.1343,89,161,250
13903,07-08-2012,3,1,8,11,0,2,1,2,0.76,0.7273,0.66,0.0896,84,130,214
13904,07-08-2012,3,1,8,12,0,2,1,2,0.8,0.7576,0.55,0.1343,86,197,283
13905,07-08-2012,3,1,8,13,0,2,1,2,0.8,0.7424,0.52,0.194,68,185,253
13906,07-08-2012,3,1,8,14,0,2,1,2,0.82,0.7576,0.46,0,76,185,261
13907,07-08-2012,3,1,8,15,0,2,1,1,0.8,0.7424,0.52,0,100,206,306
13908,07-08-2012,3,1,8,16,0,2,1,3,0.76,0.7273,0.66,0.2836,101,344,445
13909,07-08-2012,3,1,8,17,0,2,1,2,0.78,0.7424,0.62,0.1343,125,743,868
13910,07-08-2012,3,1,8,18,0,2,1,2,0.76,0.7121,0.62,0.1642,103,711,814
13911,07-08-2012,3,1,8,19,0,2,1,2,0.76,0.7273,0.66,0.1045,104,506,610
13912,07-08-2012,3,1,8,20,0,2,1,2,0.74,0.697,0.7,0.1343,74,374,448
13913,07-08-2012,3,1,8,21,0,2,1,2,0.72,0.697,0.74,0,70,247,317
13914,07-08-2012,3,1,8,22,0,2,1,1,0.72,0.697,0.74,0.1045,43,181,224
13915,07-08-2012,3,1,8,23,0,2,1,1,0.72,0.697,0.79,0,18,120,138
13916,08-08-2012,3,1,8,0,0,3,1,1,0.7,0.6667,0.84,0,12,46,58
13917,08-08-2012,3,1,8,1,0,3,1,1,0.72,0.697,0.79,0,3,20,23
13918,08-08-2012,3,1,8,2,0,3,1,1,0.7,0.6667,0.84,0,1,5,6
13919,08-08-2012,3,1,8,3,0,3,1,1,0.7,0.6667,0.84,0,1,6,7
13920,08-08-2012,3,1,8,4,0,3,1,1,0.7,0.6667,0.84,0,1,6,7
13921,08-08-2012,3,1,8,5,0,3,1,2,0.68,0.6364,0.89,0.1642,3,40,43
13922,08-08-2012,3,1,8,6,0,3,1,2,0.7,0.6667,0.84,0.1642,4,169,173
13923,08-08-2012,3,1,8,7,0,3,1,2,0.7,0.6667,0.84,0.1642,24,458,482
13924,08-08-2012,3,1,8,8,0,3,1,2,0.74,0.7273,0.72,0.0896,48,689,737
13925,08-08-2012,3,1,8,9,0,3,1,2,0.76,0.7273,0.66,0,33,308,341
13926,08-08-2012,3,1,8,10,0,3,1,2,0.8,0.7424,0.52,0.1343,63,151,214
13927,08-08-2012,3,1,8,11,0,3,1,2,0.8,0.7424,0.52,0,80,159,239
13928,08-08-2012,3,1,8,12,0,3,1,2,0.8,0.7424,0.52,0,63,217,280
13929,08-08-2012,3,1,8,13,0,3,1,2,0.8,0.7424,0.52,0,101,212,313
13930,08-08-2012,3,1,8,14,0,3,1,2,0.8,0.7424,0.52,0.2537,63,173,236
13931,08-08-2012,3,1,8,15,0,3,1,2,0.84,0.7576,0.44,0.194,110,168,278
13932,08-08-2012,3,1,8,16,0,3,1,2,0.8,0.7424,0.49,0.2836,113,328,441
13933,08-08-2012,3,1,8,17,0,3,1,2,0.8,0.7576,0.55,0.2836,107,751,858
13934,08-08-2012,3,1,8,18,0,3,1,2,0.78,0.7273,0.55,0.1642,117,745,862
13935,08-08-2012,3,1,8,19,0,3,1,1,0.76,0.7273,0.66,0.2239,119,567,686
13936,08-08-2012,3,1,8,20,0,3,1,1,0.74,0.697,0.66,0.194,76,424,500
13937,08-08-2012,3,1,8,21,0,3,1,1,0.74,0.697,0.66,0.1045,70,311,381
13938,08-08-2012,3,1,8,22,0,3,1,1,0.72,0.697,0.74,0.1045,35,198,233
13939,08-08-2012,3,1,8,23,0,3,1,1,0.72,0.6818,0.7,0.1343,16,120,136
13940,09-08-2012,3,1,8,0,0,4,1,1,0.72,0.697,0.74,0.194,16,51,67
13941,09-08-2012,3,1,8,1,0,4,1,1,0.7,0.6667,0.79,0.1343,5,23,28
13942,09-08-2012,3,1,8,2,0,4,1,1,0.7,0.6667,0.84,0.0896,2,12,14
13943,09-08-2012,3,1,8,3,0,4,1,1,0.68,0.6364,0.83,0.0896,1,5,6
13944,09-08-2012,3,1,8,4,0,4,1,2,0.68,0.6364,0.89,0.1343,0,10,10
13945,09-08-2012,3,1,8,5,0,4,1,2,0.66,0.5909,0.94,0,4,37,41
13946,09-08-2012,3,1,8,6,0,4,1,1,0.66,0.6061,0.83,0.1642,5,162,167
13947,09-08-2012,3,1,8,7,0,4,1,2,0.7,0.6667,0.84,0.1642,24,451,475
13948,09-08-2012,3,1,8,8,0,4,1,1,0.72,0.697,0.74,0.1045,28,670,698
13949,09-08-2012,3,1,8,9,0,4,1,1,0.76,0.7273,0.66,0.1642,54,299,353
13950,09-08-2012,3,1,8,10,0,4,1,1,0.8,0.7576,0.55,0.2239,72,133,205
13951,09-08-2012,3,1,8,11,0,4,1,1,0.84,0.7576,0.44,0,94,166,260
13952,09-08-2012,3,1,8,12,0,4,1,1,0.84,0.7576,0.44,0.1045,85,192,277
13953,09-08-2012,3,1,8,13,0,4,1,1,0.86,0.7879,0.41,0.1045,80,201,281
13954,09-08-2012,3,1,8,14,0,4,1,1,0.88,0.7727,0.32,0.2239,86,161,247
13955,09-08-2012,3,1,8,15,0,4,1,1,0.88,0.7727,0.32,0.2239,63,204,267
13956,09-08-2012,3,1,8,16,0,4,1,1,0.86,0.7727,0.39,0.2537,97,320,417
13957,09-08-2012,3,1,8,17,0,4,1,1,0.86,0.7576,0.36,0.2537,111,699,810
13958,09-08-2012,3,1,8,18,0,4,1,2,0.82,0.7576,0.46,0.2537,78,733,811
13959,09-08-2012,3,1,8,19,0,4,1,1,0.8,0.7576,0.55,0.194,90,533,623
13960,09-08-2012,3,1,8,20,0,4,1,1,0.7,0.6515,0.54,0.2836,91,387,478
13961,09-08-2012,3,1,8,21,0,4,1,2,0.7,0.6515,0.58,0.1642,50,286,336
13962,09-08-2012,3,1,8,22,0,4,1,2,0.66,0.6212,0.69,0.2239,41,218,259
13963,09-08-2012,3,1,8,23,0,4,1,1,0.66,0.6212,0.74,0,19,137,156
13964,10-08-2012,3,1,8,0,0,5,1,1,0.7,0.6515,0.65,0.0896,17,68,85
13965,10-08-2012,3,1,8,1,0,5,1,1,0.7,0.6515,0.65,0.1045,6,35,41
13966,10-08-2012,3,1,8,2,0,5,1,1,0.7,0.6667,0.74,0.1642,6,14,20
13967,10-08-2012,3,1,8,3,0,5,1,2,0.72,0.697,0.79,0.194,3,6,9
13968,10-08-2012,3,1,8,4,0,5,1,3,0.7,0.6667,0.84,0.2836,0,7,7
13969,10-08-2012,3,1,8,5,0,5,1,3,0.7,0.6667,0.84,0.2836,4,29,33
13970,10-08-2012,3,1,8,6,0,5,1,3,0.64,0.5758,0.89,0.2985,3,41,44
13971,10-08-2012,3,1,8,7,0,5,1,3,0.64,0.5758,0.89,0.1045,5,128,133
13972,10-08-2012,3,1,8,8,0,5,1,3,0.62,0.5455,0.91,0.1642,7,112,119
13973,10-08-2012,3,1,8,9,0,5,1,2,0.64,0.5758,0.89,0,21,199,220
13974,10-08-2012,3,1,8,10,0,5,1,1,0.66,0.5909,0.89,0.1045,27,166,193
13975,10-08-2012,3,1,8,11,0,5,1,3,0.68,0.6364,0.79,0.1343,73,178,251
13976,10-08-2012,3,1,8,12,0,5,1,2,0.74,0.697,0.66,0.3582,75,240,315
13977,10-08-2012,3,1,8,13,0,5,1,2,0.76,0.7121,0.58,0.3582,66,224,290
13978,10-08-2012,3,1,8,14,0,5,1,1,0.76,0.7121,0.58,0.3582,71,236,307
13979,10-08-2012,3,1,8,15,0,5,1,1,0.8,0.7424,0.52,0.4478,100,224,324
13980,10-08-2012,3,1,8,16,0,5,1,1,0.78,0.7273,0.55,0.2985,96,371,467
13981,10-08-2012,3,1,8,17,0,5,1,1,0.8,0.7424,0.52,0.2836,111,619,730
13982,10-08-2012,3,1,8,18,0,5,1,1,0.76,0.7121,0.62,0.2985,88,552,640
13983,10-08-2012,3,1,8,19,0,5,1,1,0.76,0.7121,0.62,0.2836,98,394,492
13984,10-08-2012,3,1,8,20,0,5,1,1,0.74,0.697,0.66,0.2985,55,315,370
13985,10-08-2012,3,1,8,21,0,5,1,1,0.74,0.697,0.66,0.2537,50,236,286
13986,10-08-2012,3,1,8,22,0,5,1,1,0.72,0.697,0.74,0.2836,50,168,218
13987,10-08-2012,3,1,8,23,0,5,1,1,0.72,0.6818,0.7,0.2836,33,159,192
13988,11-08-2012,3,1,8,0,0,6,0,1,0.7,0.6515,0.7,0.2836,38,142,180
13989,11-08-2012,3,1,8,1,0,6,0,1,0.66,0.6212,0.74,0.2239,32,84,116
13990,11-08-2012,3,1,8,2,0,6,0,3,0.64,0.5909,0.78,0.194,19,66,85
13991,11-08-2012,3,1,8,3,0,6,0,3,0.62,0.5758,0.83,0.1642,2,19,21
13992,11-08-2012,3,1,8,4,0,6,0,1,0.62,0.5758,0.83,0.1045,3,7,10
13993,11-08-2012,3,1,8,5,0,6,0,1,0.62,0.5606,0.88,0.1045,2,9,11
13994,11-08-2012,3,1,8,6,0,6,0,2,0.62,0.5606,0.88,0.1045,5,18,23
13995,11-08-2012,3,1,8,7,0,6,0,1,0.64,0.5758,0.83,0.0896,8,54,62
13996,11-08-2012,3,1,8,8,0,6,0,1,0.66,0.6061,0.83,0.1045,30,132,162
13997,11-08-2012,3,1,8,9,0,6,0,1,0.68,0.6364,0.79,0.194,54,217,271
13998,11-08-2012,3,1,8,10,0,6,0,1,0.72,0.6818,0.62,0.0896,125,282,407
13999,11-08-2012,3,1,8,11,0,6,0,1,0.74,0.697,0.66,0.1642,203,296,499
14000,11-08-2012,3,1,8,12,0,6,0,1,0.76,0.7121,0.58,0.2239,214,332,546
14001,11-08-2012,3,1,8,13,0,6,0,1,0.8,0.7424,0.49,0.3582,228,341,569
14002,11-08-2012,3,1,8,14,0,6,0,1,0.8,0.7424,0.49,0.2985,248,290,538
14003,11-08-2012,3,1,8,15,0,6,0,1,0.8,0.7273,0.46,0.2836,246,316,562
